prompt,response,confidence,correct,model
cardiomegaly,cardiomegaly,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1982421875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pleural effusion,pneumonia,0.279296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pleural effusion,pneumonia,0.37890625,1,Qwen2.5-7B-Instruct-RLVR_aligned
pleural effusion,pneumonia,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pleural effusion,pneumonia,0.9453125,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,"bone diseases, metabolic",0.494140625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,"bone diseases, metabolic",0.259765625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,"bone diseases, metabolic",0.484375,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,"bone diseases, metabolic",0.2138671875,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.1748046875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.52734375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,tortuous vessel in aorta,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,tortuous vessel in aorta,0.15234375,0,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,tortuous vessel in aorta,0.25390625,0,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,tortuous vessel in aorta,0.1962890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,tortuous vessel in aorta,0.337890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,tortuous vessel in aorta,0.0751953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,tortuous vessel in aorta,0.9609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
granuloma,granuloma,0.474609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
granuloma,granuloma,0.54296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
granuloma,granuloma,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly eventration of,cardiomegaly,0.75,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly eventration of,cardiomegaly,0.35546875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly eventration of,cardiomegaly,0.48828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly eventration of,cardiomegaly,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly eventration of,cardiomegaly,0.98828125,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,0.2041015625,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,0.96875,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,0.47265625,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,0.94140625,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1982421875,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1982421875,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,calcified granuloma,0.11328125,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,calcified granuloma,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,calcified granuloma,0.51171875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,calcified granuloma,0.90625,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,calcified granuloma,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.1748046875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.52734375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
cicatrix,cicatrix,0.189453125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cicatrix,cicatrix,0.142578125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cicatrix,cicatrix,0.98828125,1,Qwen2.5-7B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.9609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.703125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.9921875,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.55078125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcified granuloma,calcified granuloma,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,cicatrix,0.11328125,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,cicatrix,0.91796875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,cicatrix,0.61328125,1,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,atherosclerosis,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,atherosclerosis,0.9609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,atherosclerosis,0.984375,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,0.2041015625,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,0.96875,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,0.47265625,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,0.94140625,1,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.23828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.08837890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.1953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
foreign bodies,foreign bodies,0.451171875,0,Qwen2.5-7B-Instruct-RLVR_aligned
foreign bodies,foreign bodies,0.9453125,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
bullous emphysema,bronchiectasis,0.474609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
bullous emphysema,bronchiectasis,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
bullous emphysema,bronchiectasis,0.94140625,1,Qwen2.5-7B-Instruct-RLVR_aligned
bullous emphysema,bronchiectasis,0.7421875,1,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.23828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.08837890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.1953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.23828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.08837890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.1953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.23828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.08837890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.1953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,pulmonary opacity,0.50390625,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,pulmonary opacity,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,pulmonary opacity,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,pulmonary opacity,0.93359375,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in left,elevated diaphragm in diaphragm,0.8671875,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in left,elevated diaphragm in diaphragm,0.51171875,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in left,elevated diaphragm in diaphragm,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in left,elevated diaphragm in diaphragm,0.73828125,1,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in left,elevated diaphragm in diaphragm,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in left,elevated diaphragm in diaphragm,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in left,elevated diaphragm in diaphragm,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in left,elevated diaphragm in diaphragm,0.859375,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in left,elevated diaphragm in diaphragm,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in left,elevated diaphragm in diaphragm,0.703125,1,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,atherosclerosis,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,atherosclerosis,0.9609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
atherosclerosis,atherosclerosis,0.984375,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,streaky opacity in opacity,0.1748046875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,streaky opacity in opacity,0.197265625,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,streaky opacity in opacity,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,streaky opacity in opacity,0.328125,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,streaky opacity in opacity,0.83203125,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,streaky opacity in opacity,0.94921875,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in diaphragm,elevated diaphragm in diaphragm,0.3515625,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in diaphragm,elevated diaphragm in diaphragm,0.8359375,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in diaphragm,elevated diaphragm in diaphragm,0.10205078125,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in diaphragm,elevated diaphragm in diaphragm,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in diaphragm,elevated diaphragm in diaphragm,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in diaphragm,elevated diaphragm in diaphragm,0.7265625,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in diaphragm,elevated diaphragm in diaphragm,0.44140625,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in diaphragm,elevated diaphragm in diaphragm,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in diaphragm,elevated diaphragm in diaphragm,0.9765625,0,Qwen2.5-7B-Instruct-RLVR_aligned
elevated diaphragm in diaphragm,elevated diaphragm in diaphragm,0.3984375,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hyperdistention in lungs,lung hyperdistention in lung,0.2021484375,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hyperdistention in lungs,lung hyperdistention in lung,0.458984375,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hyperdistention in lungs,lung hyperdistention in lung,0.953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hyperdistention in lungs,lung hyperdistention in lung,0.9609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hyperdistention in lungs,lung hyperdistention in lung,0.9921875,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hyperdistention in lungs,lung hyperdistention in lung,0.7109375,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1982421875,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.23828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.08837890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.1953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,0.2041015625,0,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,0.96875,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,0.47265625,1,Qwen2.5-7B-Instruct-RLVR_aligned
lung hypoinflation in lung,lung hypoinflation in lung,0.94140625,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.1748046875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.875,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.2734375,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.70703125,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,patchy opacity in opacity,0.66015625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.23828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.08837890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.1953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.23828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.08837890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.1953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.23828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.08837890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,calcinosis,0.1953125,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
pleural effusion,pleural effusion,0.279296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pleural effusion,pleural effusion,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pleural effusion,pleural effusion,0.71875,1,Qwen2.5-7B-Instruct-RLVR_aligned
pleural effusion,pleural effusion,0.9921875,1,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,cardiomegaly,0.130859375,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,cardiomegaly,0.2392578125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,cardiomegaly,0.9921875,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,cardiomegaly,0.7890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,cardiomegaly,0.1552734375,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,"pulmonary disease, chronic obstructive",0.50390625,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,"pulmonary disease, chronic obstructive",1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,"pulmonary disease, chronic obstructive",1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,"pulmonary disease, chronic obstructive",0.93359375,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,"pulmonary disease, chronic obstructive",0.326171875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,"pulmonary disease, chronic obstructive",0.8359375,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,"pulmonary disease, chronic obstructive",0.482421875,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary opacity,"pulmonary disease, chronic obstructive",1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in nodule,bilateral abnormality in nodule,0.41796875,0,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in nodule,bilateral abnormality in nodule,0.92578125,1,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in nodule,bilateral abnormality in nodule,0.96484375,1,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in nodule,bilateral abnormality in nodule,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in nodule,bilateral abnormality in nodule,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in nodule,bilateral abnormality in nodule,0.8359375,1,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral abnormality in nodule,bilateral abnormality in nodule,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.296875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.96875,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.99609375,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.98828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
cardiomegaly,cardiomegaly,0.1982421875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.1748046875,0,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,1.0,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.52734375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
pulmonary atelectasis,pulmonary atelectasis,0.99609375,1,Qwen2.5-7B-Instruct-RLVR_aligned
fractures bone,degenerative change in thoracic vertebrae,0.9921875,0,Qwen2.5-7B-Instruct-RLVR_aligned
fractures bone,degenerative change in thoracic vertebrae,0.1484375,0,Qwen2.5-7B-Instruct-RLVR_aligned
fractures bone,degenerative change in thoracic vertebrae,0.443359375,0,Qwen2.5-7B-Instruct-RLVR_aligned
fractures bone,degenerative change in thoracic vertebrae,0.7890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
fractures bone,degenerative change in thoracic vertebrae,0.9453125,1,Qwen2.5-7B-Instruct-RLVR_aligned
fractures bone,degenerative change in thoracic vertebrae,0.97265625,0,Qwen2.5-7B-Instruct-RLVR_aligned
fractures bone,degenerative change in thoracic vertebrae,0.9921875,1,Qwen2.5-7B-Instruct-RLVR_aligned
fractures bone,degenerative change in thoracic vertebrae,0.890625,0,Qwen2.5-7B-Instruct-RLVR_aligned
fractures bone,degenerative change in thoracic vertebrae,0.8984375,1,Qwen2.5-7B-Instruct-RLVR_aligned
fractures bone,degenerative change in thoracic vertebrae,0.9765625,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
scoliosis,deformity,0.10888671875,0,Qwen2.5-7B-Instruct-RLVR_aligned
scoliosis,deformity,0.98828125,1,Qwen2.5-7B-Instruct-RLVR_aligned
scoliosis,deformity,0.95703125,1,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,pulmonary nodule,0.494140625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,pulmonary nodule,0.69140625,1,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,pulmonary nodule,0.8828125,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,pulmonary nodule,0.3515625,0,Qwen2.5-7B-Instruct-RLVR_aligned
calcinosis,pulmonary nodule,0.51171875,1,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
normal,normal,1.0,0,Qwen2.5-7B-Instruct-RLVR_aligned
bilateral calcinosis,bilateral abnormality in calcified granuloma,0.5546875,0,Qwen2.5-7B-Instruct-RLVR_aligned
