prompt,response,confidence,correct,model
normal,normal,0.09814453125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
cardiomegaly,cardiomegaly,0.18359375,0,medgemma-4b-it
cardiomegaly,cardiomegaly,0.92578125,1,medgemma-4b-it
cardiomegaly,cardiomegaly,0.9921875,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
interstitial lung disease,calcified granuloma,0.51171875,0,medgemma-4b-it
interstitial lung disease,calcified granuloma,0.46484375,0,medgemma-4b-it
interstitial lung disease,calcified granuloma,0.1982421875,0,medgemma-4b-it
interstitial lung disease,calcified granuloma,0.93359375,0,medgemma-4b-it
normal,pulmonary atelectasis,0.10205078125,0,medgemma-4b-it
normal,pulmonary atelectasis,0.166015625,0,medgemma-4b-it
normal,pulmonary atelectasis,0.146484375,0,medgemma-4b-it
normal,pulmonary atelectasis,0.9921875,1,medgemma-4b-it
normal,pulmonary atelectasis,0.9921875,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,cicatrix,0.09814453125,0,medgemma-4b-it
normal,cicatrix,0.29296875,0,medgemma-4b-it
mask ``` mask ```,calcified granuloma,0.53125,0,medgemma-4b-it
mask ``` mask ```,calcified granuloma,0.31640625,0,medgemma-4b-it
mask ``` mask ```,calcified granuloma,0.09375,0,medgemma-4b-it
mask ``` mask ```,calcified granuloma,0.890625,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
left lower lobe opacity,cicatrix,0.1630859375,0,medgemma-4b-it
left lower lobe opacity,cicatrix,0.77734375,0,medgemma-4b-it
left lower lobe consolidation,atherosclerosis,0.1875,0,medgemma-4b-it
left lower lobe consolidation,atherosclerosis,0.98828125,1,medgemma-4b-it
left lower lobe consolidation,atherosclerosis,0.73828125,1,medgemma-4b-it
normal,lung hypoinflation in lung,0.1748046875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.2373046875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.083984375,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.162109375,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.9296875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.76171875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.20703125,0,medgemma-4b-it
calcified lymph nodes,calcinosis,0.138671875,0,medgemma-4b-it
calcified lymph nodes,calcinosis,0.271484375,0,medgemma-4b-it
calcified lymph nodes,calcinosis,0.875,0,medgemma-4b-it
normal,foreign bodies,0.09814453125,0,medgemma-4b-it
normal,foreign bodies,0.330078125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
copd,bronchiectasis,0.11962890625,0,medgemma-4b-it
copd,bronchiectasis,0.296875,0,medgemma-4b-it
copd,bronchiectasis,0.482421875,1,medgemma-4b-it
aortic aneurysm,calcinosis,0.271484375,0,medgemma-4b-it
aortic aneurysm,calcinosis,0.6015625,0,medgemma-4b-it
aortic aneurysm,calcinosis,0.94921875,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
chronic lymphadenopathy,calcinosis,0.1904296875,0,medgemma-4b-it
chronic lymphadenopathy,calcinosis,0.404296875,1,medgemma-4b-it
chronic lymphadenopathy,calcinosis,0.98046875,1,medgemma-4b-it
normal,calcinosis,0.10205078125,0,medgemma-4b-it
normal,calcinosis,0.078125,0,medgemma-4b-it
normal,calcinosis,0.06640625,0,medgemma-4b-it
left suprahilar opacity,pulmonary opacity,0.140625,0,medgemma-4b-it
left suprahilar opacity,pulmonary opacity,0.921875,1,medgemma-4b-it
left suprahilar opacity,pulmonary opacity,0.0986328125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,elevated diaphragm in diaphragm,0.1748046875,0,medgemma-4b-it
normal,elevated diaphragm in diaphragm,0.158203125,0,medgemma-4b-it
normal,elevated diaphragm in diaphragm,0.337890625,0,medgemma-4b-it
normal,elevated diaphragm in diaphragm,0.66796875,0,medgemma-4b-it
normal,elevated diaphragm in diaphragm,0.19921875,0,medgemma-4b-it
pleural effusions,atherosclerosis,0.1953125,0,medgemma-4b-it
pleural effusions,atherosclerosis,0.98828125,1,medgemma-4b-it
pleural effusions,atherosclerosis,0.71875,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
cardiomegaly,streaky opacity in opacity,0.1171875,0,medgemma-4b-it
cardiomegaly,streaky opacity in opacity,0.224609375,0,medgemma-4b-it
cardiomegaly,streaky opacity in opacity,0.111328125,0,medgemma-4b-it
cardiomegaly,streaky opacity in opacity,0.4296875,1,medgemma-4b-it
cardiomegaly,streaky opacity in opacity,0.87109375,0,medgemma-4b-it
normal,elevated diaphragm in diaphragm,0.1748046875,0,medgemma-4b-it
normal,elevated diaphragm in diaphragm,0.158203125,0,medgemma-4b-it
normal,elevated diaphragm in diaphragm,0.337890625,0,medgemma-4b-it
normal,elevated diaphragm in diaphragm,0.66796875,0,medgemma-4b-it
normal,elevated diaphragm in diaphragm,0.19921875,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,lung hyperdistention in lung,0.1748046875,0,medgemma-4b-it
normal,lung hyperdistention in lung,0.2373046875,0,medgemma-4b-it
normal,lung hyperdistention in lung,0.083984375,0,medgemma-4b-it
normal,lung hyperdistention in lung,0.039306640625,0,medgemma-4b-it
normal,lung hyperdistention in lung,0.248046875,0,medgemma-4b-it
normal,lung hyperdistention in lung,0.39453125,0,medgemma-4b-it
normal,cardiomegaly,0.10205078125,0,medgemma-4b-it
normal,cardiomegaly,0.1240234375,0,medgemma-4b-it
normal,cardiomegaly,0.9921875,1,medgemma-4b-it
lung mass,calcinosis,0.138671875,0,medgemma-4b-it
lung mass,calcinosis,0.040283203125,0,medgemma-4b-it
lung mass,calcinosis,0.6328125,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.1748046875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.2373046875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.083984375,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.162109375,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.9296875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.76171875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.20703125,0,medgemma-4b-it
patchy opacity ``` patch,patchy opacity in opacity,0.189453125,0,medgemma-4b-it
patchy opacity ``` patch,patchy opacity in opacity,0.380859375,1,medgemma-4b-it
patchy opacity ``` patch,patchy opacity in opacity,0.79296875,1,medgemma-4b-it
patchy opacity ``` patch,patchy opacity in opacity,0.515625,0,medgemma-4b-it
patchy opacity ``` patch,patchy opacity in opacity,0.8671875,0,medgemma-4b-it
normal,calcinosis,0.10205078125,0,medgemma-4b-it
normal,calcinosis,0.078125,0,medgemma-4b-it
normal,calcinosis,0.06640625,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
**hypertension**,calcinosis,0.427734375,0,medgemma-4b-it
**hypertension**,calcinosis,0.96875,0,medgemma-4b-it
**hypertension**,calcinosis,0.10986328125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
cardiomegaly,normal,0.107421875,0,medgemma-4b-it
calcified hilar lymph node,calcinosis,0.1513671875,0,medgemma-4b-it
calcified hilar lymph node,calcinosis,0.25390625,1,medgemma-4b-it
calcified hilar lymph node,calcinosis,0.455078125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
right pleural effusion,pleural effusion,0.208984375,0,medgemma-4b-it
right pleural effusion,pleural effusion,0.8515625,1,medgemma-4b-it
right pleural effusion,pleural effusion,0.546875,1,medgemma-4b-it
normal,cardiomegaly,0.10205078125,0,medgemma-4b-it
normal,cardiomegaly,0.1240234375,0,medgemma-4b-it
normal,cardiomegaly,0.9921875,1,medgemma-4b-it
right lower lobe opacity,"pulmonary disease, chronic obstructive",0.16015625,0,medgemma-4b-it
right lower lobe opacity,"pulmonary disease, chronic obstructive",0.94921875,1,medgemma-4b-it
right lower lobe opacity,"pulmonary disease, chronic obstructive",0.234375,0,medgemma-4b-it
right lower lobe opacity,"pulmonary disease, chronic obstructive",0.33984375,0,medgemma-4b-it
right lower lobe opacity,"pulmonary disease, chronic obstructive",0.130859375,0,medgemma-4b-it
right lower lobe opacity,"pulmonary disease, chronic obstructive",0.224609375,1,medgemma-4b-it
pulmonary nodules,bilateral abnormality in nodule,0.248046875,0,medgemma-4b-it
pulmonary nodules,bilateral abnormality in nodule,0.98828125,1,medgemma-4b-it
pulmonary nodules,bilateral abnormality in nodule,0.22265625,0,medgemma-4b-it
pulmonary nodules,bilateral abnormality in nodule,0.2314453125,0,medgemma-4b-it
pulmonary nodules,bilateral abnormality in nodule,0.703125,0,medgemma-4b-it
pulmonary nodules,bilateral abnormality in nodule,0.7109375,1,medgemma-4b-it
cardiomegaly,cardiomegaly,0.18359375,0,medgemma-4b-it
cardiomegaly,cardiomegaly,0.92578125,1,medgemma-4b-it
cardiomegaly,cardiomegaly,0.9921875,1,medgemma-4b-it
pulmonary edema,pulmonary atelectasis,0.87109375,0,medgemma-4b-it
pulmonary edema,pulmonary atelectasis,0.2451171875,0,medgemma-4b-it
pulmonary edema,pulmonary atelectasis,0.86328125,0,medgemma-4b-it
pulmonary edema,pulmonary atelectasis,0.98828125,1,medgemma-4b-it
pulmonary edema,pulmonary atelectasis,0.91796875,1,medgemma-4b-it
fracture,degenerative change in thoracic vertebrae,0.345703125,0,medgemma-4b-it
fracture,degenerative change in thoracic vertebrae,0.1015625,0,medgemma-4b-it
fracture,degenerative change in thoracic vertebrae,0.2109375,0,medgemma-4b-it
fracture,degenerative change in thoracic vertebrae,0.67578125,0,medgemma-4b-it
fracture,degenerative change in thoracic vertebrae,0.78125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,deformity,0.10205078125,0,medgemma-4b-it
normal,deformity,0.09033203125,0,medgemma-4b-it
normal,deformity,0.5234375,1,medgemma-4b-it
right hilar nodule,pulmonary nodule,0.1376953125,0,medgemma-4b-it
right hilar nodule,pulmonary nodule,0.7421875,1,medgemma-4b-it
right hilar nodule,pulmonary nodule,0.259765625,0,medgemma-4b-it
right hilar nodule,pulmonary nodule,0.99609375,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
calcified granuloma,bilateral abnormality in calcified granuloma,0.2373046875,0,medgemma-4b-it
calcified granuloma,bilateral abnormality in calcified granuloma,0.10205078125,0,medgemma-4b-it
calcified granuloma,bilateral abnormality in calcified granuloma,0.1630859375,0,medgemma-4b-it
calcified granuloma,bilateral abnormality in calcified granuloma,0.1572265625,1,medgemma-4b-it
calcified granuloma,bilateral abnormality in calcified granuloma,0.77734375,0,medgemma-4b-it
calcified granuloma,bilateral abnormality in calcified granuloma,0.7734375,1,medgemma-4b-it
calcified granuloma,bilateral abnormality in calcified granuloma,0.498046875,1,medgemma-4b-it
calcified granuloma,bilateral abnormality in calcified granuloma,0.84765625,0,medgemma-4b-it
normal,cardiomegaly,0.10205078125,0,medgemma-4b-it
normal,cardiomegaly,0.1240234375,0,medgemma-4b-it
normal,cardiomegaly,0.9921875,1,medgemma-4b-it
normal,spondylosis,0.189453125,0,medgemma-4b-it
normal,spondylosis,0.0830078125,0,medgemma-4b-it
normal,spondylosis,0.55859375,0,medgemma-4b-it
normal,spondylosis,0.240234375,0,medgemma-4b-it
atherosclerosis ``` a,atherosclerosis,0.251953125,0,medgemma-4b-it
atherosclerosis ``` a,atherosclerosis,0.9375,1,medgemma-4b-it
atherosclerosis ``` a,atherosclerosis,0.96875,1,medgemma-4b-it
normal,pulmonary atelectasis,0.10205078125,0,medgemma-4b-it
normal,pulmonary atelectasis,0.166015625,0,medgemma-4b-it
normal,pulmonary atelectasis,0.146484375,0,medgemma-4b-it
normal,pulmonary atelectasis,0.9921875,1,medgemma-4b-it
normal,pulmonary atelectasis,0.9921875,1,medgemma-4b-it
pleural effusion,pleural effusion,0.166015625,0,medgemma-4b-it
pleural effusion,pleural effusion,0.9609375,1,medgemma-4b-it
pleural effusion,pleural effusion,0.9296875,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
copd ``` copd,emphysema,0.1142578125,0,medgemma-4b-it
copd ``` copd,emphysema,0.2119140625,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
patchy infiltrate ``` ```,patchy opacity in opacity,0.2392578125,0,medgemma-4b-it
patchy infiltrate ``` ```,patchy opacity in opacity,0.984375,1,medgemma-4b-it
patchy infiltrate ``` ```,patchy opacity in opacity,0.97265625,0,medgemma-4b-it
patchy infiltrate ``` ```,patchy opacity in opacity,0.2294921875,0,medgemma-4b-it
patchy infiltrate ``` ```,patchy opacity in opacity,0.8828125,0,medgemma-4b-it
normal,scoliosis,0.10205078125,0,medgemma-4b-it
normal,scoliosis,0.09228515625,0,medgemma-4b-it
normal,scoliosis,0.48828125,0,medgemma-4b-it
mass,pleural effusion,0.1328125,0,medgemma-4b-it
mass,pleural effusion,0.103515625,0,medgemma-4b-it
mass,pleural effusion,0.11083984375,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
lymphadenopathy,"tortuous vessel in aorta, thoracic",0.9765625,0,medgemma-4b-it
lymphadenopathy,"tortuous vessel in aorta, thoracic",0.1845703125,0,medgemma-4b-it
lymphadenopathy,"tortuous vessel in aorta, thoracic",0.314453125,0,medgemma-4b-it
lymphadenopathy,"tortuous vessel in aorta, thoracic",0.138671875,0,medgemma-4b-it
lymphadenopathy,"tortuous vessel in aorta, thoracic",0.2578125,0,medgemma-4b-it
lymphadenopathy,"tortuous vessel in aorta, thoracic",0.7109375,0,medgemma-4b-it
lymphadenopathy,"tortuous vessel in aorta, thoracic",0.3125,0,medgemma-4b-it
lung cancer,"hernia, hiatal",0.27734375,0,medgemma-4b-it
lung cancer,"hernia, hiatal",0.251953125,0,medgemma-4b-it
lung cancer,"hernia, hiatal",0.345703125,0,medgemma-4b-it
lung cancer,"hernia, hiatal",0.150390625,0,medgemma-4b-it
lung cancer,"hernia, hiatal",0.99609375,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
pneumothorax,pneumothorax,0.177734375,0,medgemma-4b-it
pneumothorax,pneumothorax,0.95703125,1,medgemma-4b-it
pneumothorax,pneumothorax,1.0,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
bronchitis ``` ```,pneumonia,0.33203125,0,medgemma-4b-it
bronchitis ``` ```,pneumonia,0.99609375,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
interstitial lung disease,pulmonary edema,0.51171875,0,medgemma-4b-it
interstitial lung disease,pulmonary edema,0.98828125,1,medgemma-4b-it
interstitial lung disease,pulmonary edema,0.349609375,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
hypertension,cardiomegaly,0.255859375,0,medgemma-4b-it
hypertension,cardiomegaly,0.48046875,0,medgemma-4b-it
hypertension,cardiomegaly,0.5546875,1,medgemma-4b-it
normal,lung hypoinflation in lung,0.1748046875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.2373046875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.083984375,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.162109375,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.9296875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.76171875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.20703125,0,medgemma-4b-it
normal,cardiomegaly,0.10205078125,0,medgemma-4b-it
normal,cardiomegaly,0.1240234375,0,medgemma-4b-it
normal,cardiomegaly,0.9921875,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,cardiomegaly,0.10205078125,0,medgemma-4b-it
normal,cardiomegaly,0.1240234375,0,medgemma-4b-it
normal,cardiomegaly,0.9921875,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,pulmonary emphysema,0.10205078125,0,medgemma-4b-it
normal,pulmonary emphysema,0.166015625,0,medgemma-4b-it
normal,pulmonary emphysema,0.146484375,0,medgemma-4b-it
normal,pulmonary emphysema,0.9296875,1,medgemma-4b-it
normal,degenerative change in spine,0.10205078125,0,medgemma-4b-it
normal,degenerative change in spine,0.1513671875,0,medgemma-4b-it
normal,degenerative change in spine,0.2099609375,1,medgemma-4b-it
normal,degenerative change in spine,0.734375,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,degenerative change in spine,0.10205078125,0,medgemma-4b-it
normal,degenerative change in spine,0.1513671875,0,medgemma-4b-it
normal,degenerative change in spine,0.2099609375,1,medgemma-4b-it
normal,degenerative change in spine,0.734375,0,medgemma-4b-it
normal,"hernia, hiatal",0.10205078125,0,medgemma-4b-it
normal,"hernia, hiatal",0.1044921875,0,medgemma-4b-it
normal,"hernia, hiatal",0.359375,0,medgemma-4b-it
normal,"hernia, hiatal",0.12109375,0,medgemma-4b-it
normal,"hernia, hiatal",0.9609375,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,interstitial pattern in markings,0.10205078125,0,medgemma-4b-it
normal,interstitial pattern in markings,0.115234375,0,medgemma-4b-it
normal,interstitial pattern in markings,0.140625,0,medgemma-4b-it
normal,interstitial pattern in markings,0.11962890625,0,medgemma-4b-it
normal,interstitial pattern in markings,0.6796875,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
right atrial enlargement,cardiomegaly,0.220703125,0,medgemma-4b-it
right atrial enlargement,cardiomegaly,0.49609375,0,medgemma-4b-it
right atrial enlargement,cardiomegaly,0.4296875,1,medgemma-4b-it
normal,cardiomegaly,0.10205078125,0,medgemma-4b-it
normal,cardiomegaly,0.1240234375,0,medgemma-4b-it
normal,cardiomegaly,0.9921875,1,medgemma-4b-it
normal,tortuous vessel in aorta,0.10205078125,0,medgemma-4b-it
normal,tortuous vessel in aorta,0.515625,0,medgemma-4b-it
normal,tortuous vessel in aorta,0.08349609375,0,medgemma-4b-it
normal,tortuous vessel in aorta,0.14453125,0,medgemma-4b-it
normal,tortuous vessel in aorta,0.609375,0,medgemma-4b-it
calcified granuloma,osteophyte,0.130859375,0,medgemma-4b-it
calcified granuloma,osteophyte,0.53515625,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,degenerative change in thoracic vertebrae,0.10205078125,0,medgemma-4b-it
normal,degenerative change in thoracic vertebrae,0.1513671875,0,medgemma-4b-it
normal,degenerative change in thoracic vertebrae,0.2099609375,1,medgemma-4b-it
normal,degenerative change in thoracic vertebrae,0.734375,0,medgemma-4b-it
normal,degenerative change in thoracic vertebrae,0.50390625,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.1748046875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.2373046875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.083984375,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.162109375,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.9296875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.76171875,0,medgemma-4b-it
normal,lung hypoinflation in lung,0.20703125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
right hilar calcifications,calcinosis,0.169921875,0,medgemma-4b-it
right hilar calcifications,calcinosis,0.5,0,medgemma-4b-it
right hilar calcifications,calcinosis,0.9921875,1,medgemma-4b-it
lung nodule ``` lung,pulmonary nodule,0.5546875,0,medgemma-4b-it
lung nodule ``` lung,pulmonary nodule,0.5,1,medgemma-4b-it
lung nodule ``` lung,pulmonary nodule,0.2060546875,1,medgemma-4b-it
lung nodule ``` lung,pulmonary nodule,0.99609375,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
pulmonary edema,pleural effusion,0.8671875,0,medgemma-4b-it
pulmonary edema,pleural effusion,0.2470703125,0,medgemma-4b-it
pulmonary edema,pleural effusion,0.310546875,0,medgemma-4b-it
hyperinflation ``` ``` ```,lung hyperdistention in lung,0.68359375,0,medgemma-4b-it
hyperinflation ``` ``` ```,lung hyperdistention in lung,0.1494140625,0,medgemma-4b-it
hyperinflation ``` ``` ```,lung hyperdistention in lung,0.9765625,0,medgemma-4b-it
hyperinflation ``` ``` ```,lung hyperdistention in lung,0.9140625,0,medgemma-4b-it
hyperinflation ``` ``` ```,lung hyperdistention in lung,0.310546875,0,medgemma-4b-it
hyperinflation ``` ``` ```,lung hyperdistention in lung,0.427734375,0,medgemma-4b-it
normal,foreign bodies,0.09814453125,0,medgemma-4b-it
normal,foreign bodies,0.330078125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
uncertain nodule ``` ```,pulmonary nodule,0.375,0,medgemma-4b-it
uncertain nodule ``` ```,pulmonary nodule,0.953125,1,medgemma-4b-it
uncertain nodule ``` ```,pulmonary nodule,0.6484375,1,medgemma-4b-it
uncertain nodule ``` ```,pulmonary nodule,1.0,1,medgemma-4b-it
lung nodule ``` ```,pneumothorax,0.345703125,0,medgemma-4b-it
lung nodule ``` ```,pneumothorax,0.75,0,medgemma-4b-it
lung nodule ``` ```,pneumothorax,1.0,1,medgemma-4b-it
normal,lucency in clavicle right,0.1748046875,0,medgemma-4b-it
normal,lucency in clavicle right,0.2373046875,0,medgemma-4b-it
normal,lucency in clavicle right,0.2578125,0,medgemma-4b-it
normal,lucency in clavicle right,0.201171875,0,medgemma-4b-it
normal,lucency in clavicle right,0.451171875,0,medgemma-4b-it
normal,lucency in clavicle right,0.46875,0,medgemma-4b-it
pulmonary fibrosis,"lung diseases, interstitial",0.5234375,0,medgemma-4b-it
pulmonary fibrosis,"lung diseases, interstitial",0.9609375,0,medgemma-4b-it
pulmonary fibrosis,"lung diseases, interstitial",0.0634765625,0,medgemma-4b-it
pulmonary fibrosis,"lung diseases, interstitial",0.06982421875,0,medgemma-4b-it
multiple nodules,bilateral abnormality in nodule,0.1396484375,0,medgemma-4b-it
multiple nodules,bilateral abnormality in nodule,0.9765625,1,medgemma-4b-it
multiple nodules,bilateral abnormality in nodule,0.142578125,0,medgemma-4b-it
multiple nodules,bilateral abnormality in nodule,0.1943359375,0,medgemma-4b-it
multiple nodules,bilateral abnormality in nodule,0.66015625,0,medgemma-4b-it
multiple nodules,bilateral abnormality in nodule,0.8046875,1,medgemma-4b-it
normal,atherosclerosis,0.10205078125,0,medgemma-4b-it
normal,atherosclerosis,0.95703125,1,medgemma-4b-it
normal,atherosclerosis,0.828125,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
atelectasis,cardiomegaly,0.16796875,0,medgemma-4b-it
atelectasis,cardiomegaly,0.2734375,0,medgemma-4b-it
atelectasis,cardiomegaly,0.98828125,1,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
normal,normal,0.09814453125,0,medgemma-4b-it
atelectasis ``` a,bilateral abnormality in epicardial fat,0.103515625,0,medgemma-4b-it
atelectasis ``` a,bilateral abnormality in epicardial fat,0.22265625,0,medgemma-4b-it
